chr	start	end	seq	strand	read_count	mapq	read_count_1	mapq_1	read_count_2	mapq_2	sample	experiment	launch_pad_location	genotype	insert	cell_line	replicate	sorted_gate	sample_type	pool_nr	CBS_motif_orientation
chr8	5939279	5939280	TA	-	1	11	0	-	1	11	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr2	28005498	28005499	TA	+	1	36	0	-	1	36	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr8	44645045	44645046	TA	-	1	15	1	15	0	-	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr8	65056129	65056130	TA	-	1	24	0	-	1	24	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr9	28868139	28868140	TA	+	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr9	31426626	31426627	TA	-	1	15	0	-	1	15	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr9	96952779	96952780	TA	-	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr10	21710102	21710103	TA	-	1	14	0	-	1	14	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr10	39452032	39452033	TA	-	1	40	0	-	1	40	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr10	57598328	57598329	TA	-	1	12	0	-	1	12	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr10	60510048	60510049	TA	-	1	24	0	-	1	24	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr10	77514714	77514715	TA	-	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr2	45618720	45618721	TA	-	1	23	0	-	1	23	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr10	88300725	88300726	TA	+	1	40	0	-	1	40	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr10	118872239	118872240	TA	+	1	42	1	42	0	-	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr11	33634760	33634761	TA	+	1	23	1	23	0	-	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr11	51085847	51085848	TA	-	1	40	0	-	1	40	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr11	64502010	64502011	TA	+	1	23	0	-	1	23	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr11	118856220	118856221	TA	+	1	24	0	-	1	24	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr12	33522151	33522152	TA	-	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr12	37680540	37680541	TA	-	1	40	0	-	1	40	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr12	51483437	51483438	TC	+	1	40	0	-	1	40	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr12	52028555	52028556	TG	+	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr2	76856315	76856316	TA	+	1	11	0	-	1	11	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr12	59366358	59366359	TA	-	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr12	86274916	86274917	TA	-	1	24	0	-	1	24	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr13	18860762	18860763	TA	+	1	14	0	-	1	14	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr13	30109165	30109166	TA	-	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr13	68522502	68522503	TA	+	1	11	0	-	1	11	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr14	64552618	64552619	TA	+	1	24	0	-	1	24	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr15	4992822	4992823	TA	+	1	15	1	15	0	-	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr15	80650134	80650135	TA	+	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr16	9147521	9147522	TA	+	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr16	46870104	46870105	TA	+	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr2	174750364	174750365	TA	-	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr17	5597159	5597160	GA	-	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr17	10191885	10191886	TA	+	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr17	12413004	12413005	TA	+	1	40	0	-	1	40	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr17	66449539	66449540	TA	-	1	23	0	-	1	23	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr18	9526718	9526719	TA	-	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr18	10780290	10780291	TA	+	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr18	13732853	13732854	TA	+	1	40	0	-	1	40	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr18	25992160	25992161	TA	+	1	23	0	-	1	23	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr18	64742049	64742050	TA	+	1	40	0	-	1	40	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr18	77314686	77314687	TA	-	1	32	1	32	0	-	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr2	178920108	178920109	TA	+	1	23	0	-	1	23	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chrX	14780316	14780317	TA	+	1	11	0	-	1	11	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chrX	68930705	68930706	TA	-	1	11	0	-	1	11	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chrX	72174368	72174369	TA	+	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chrX	80278820	80278821	TA	-	1	11	0	-	1	11	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chrX	159303396	159303397	TA	+	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chrX	166273986	166273987	TA	+	1	23	0	-	1	23	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	RV
chr2	181507621	181507622	TA	-	1	42	0	-	1	42	MK02_P4_4	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	4	FW
chr1	4663598	4663599	TA	-	1	14	0	-	1	14	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr3	34643961	34643962	TC	+	2	42	0	-	2	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr3	34643961	34643962	TA	+	425	42	135	42	290	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr3	34724215	34724216	TA	+	15	42	2	33	13	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr3	130319485	130319486	TA	+	1	11	1	11	0	-	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr4	44400992	44400993	TA	+	1	42	1	42	0	-	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr5	54328962	54328963	TA	+	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr5	66464490	66464491	TA	-	1	11	1	11	0	-	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr6	6068689	6068690	TA	+	1	40	0	-	1	40	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr6	55841257	55841258	TC	+	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr6	80442349	80442350	TA	-	1	23	1	23	0	-	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr1	87156415	87156416	TA	-	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr6	80994000	80994001	TA	+	1	23	0	-	1	23	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr6	125727112	125727113	TA	-	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr7	101918518	101918519	TA	+	1	23	1	23	0	-	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr8	9861128	9861129	TA	-	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr8	128920208	128920209	TA	+	1	30	0	-	1	30	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr9	111392149	111392150	CA	+	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr9	111490239	111490240	TA	+	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr10	64769048	64769049	TA	+	1	40	0	-	1	40	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr11	3130948	3130949	TT	-	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr11	60107964	60107965	TA	-	1	23	0	-	1	23	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr1	95230839	95230840	TA	-	1	24	0	-	1	24	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr11	113059485	113059486	TA	-	1	40	1	40	0	-	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr12	6910471	6910472	TA	-	1	11	0	-	1	11	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr12	59403683	59403684	TA	+	1	23	0	-	1	23	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr12	113557181	113557182	TA	+	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr13	27286993	27286994	CT	-	1	31	0	-	1	31	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr13	37947763	37947764	TA	+	1	42	1	42	0	-	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr13	89615558	89615559	TA	+	1	23	0	-	1	23	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr14	5927967	5927968	TA	+	1	12	0	-	1	12	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr14	21385840	21385841	TA	-	1	40	0	-	1	40	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr14	52037613	52037614	GA	-	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr1	106586192	106586193	TA	-	1	11	0	-	1	11	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr15	35435969	35435970	TA	-	1	14	1	14	0	-	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr15	64082016	64082017	TA	+	1	40	0	-	1	40	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr15	80123819	80123820	TA	+	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr15	89177615	89177616	TA	-	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr16	32053331	32053332	TA	-	1	15	0	-	1	15	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr16	34422197	34422198	TA	+	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr18	53721802	53721803	TA	+	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr18	56625102	56625103	TA	-	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chrX	16839536	16839537	TA	+	1	40	0	-	1	40	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr2	38466765	38466766	TA	+	1	24	0	-	1	24	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr2	69989702	69989703	TA	+	1	24	0	-	1	24	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr3	33051089	33051090	TA	+	1	42	1	42	0	-	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr3	34246187	34246188	TA	-	1	42	0	-	1	42	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	FW
chr3	34643961	34643962	TA	+	4	41	0	-	4	41	MK02_P4_5	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P4	sorted pool	5	RV
chr3	34643961	34643962	TA	+	547	42	251	42	296	42	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	RV
chr10	29853403	29853404	TA	+	1	23	0	-	1	23	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	RV
chr13	111417354	111417355	TA	-	1	23	1	23	0	-	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	FW
chr3	34647648	34647649	TA	-	1	42	1	42	0	-	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	FW
chr3	34757315	34757316	TA	-	1	24	0	-	1	24	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	FW
chr3	35347371	35347372	TA	+	5	36	0	-	5	36	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	RV
chr3	37262413	37262414	TA	-	1	42	0	-	1	42	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	FW
chr4	16462153	16462154	TA	-	1	42	0	-	1	42	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	FW
chr5	42471288	42471289	TA	-	1	40	0	-	1	40	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	FW
chr6	139917071	139917072	TN	+	1	40	1	40	0	-	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	RV
chr7	119822188	119822189	TA	+	1	42	1	42	0	-	MK02_P5_1	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	1	RV
chr1	51514262	51514263	TA	-	1	22	0	-	1	22	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr2	47889993	47889994	TA	-	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr12	83481670	83481671	TA	+	1	24	0	-	1	24	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr12	91366925	91366926	TA	+	1	11	0	-	1	11	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr12	104602981	104602982	TA	+	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr12	117097856	117097857	TA	-	1	40	0	-	1	40	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr13	75624808	75624809	TA	-	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr13	78402982	78402983	TA	-	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr14	34599690	34599691	TA	-	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr14	87710263	87710264	TA	-	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr14	96778987	96778988	TA	+	1	11	0	-	1	11	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr14	115761376	115761377	TA	+	1	18	0	-	1	18	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr2	61846011	61846012	GT	-	1	22	0	-	1	22	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr14	120239598	120239599	AA	+	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr15	15481791	15481792	TA	+	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr15	18939292	18939293	TA	-	1	11	0	-	1	11	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr15	23428843	23428844	TA	+	1	27	0	-	1	27	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr15	36759961	36759962	GT	-	1	24	0	-	1	24	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr15	57365320	57365321	TC	+	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr15	68882180	68882181	TG	+	1	23	0	-	1	23	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr15	80698624	80698625	TA	+	1	40	0	-	1	40	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr15	92896200	92896201	TA	-	1	40	0	-	1	40	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr15	96444996	96444997	TA	-	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr2	103690878	103690879	TA	-	1	23	0	-	1	23	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr16	14412872	14412873	TA	-	1	23	0	-	1	23	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr16	37553190	37553191	TA	-	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr16	39511653	39511654	TA	+	1	15	0	-	1	15	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr16	58750467	58750468	TA	-	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr16	65794046	65794047	TA	-	1	11	1	11	0	-	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr16	72270371	72270372	TA	+	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr16	74703715	74703716	TA	+	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr16	78073095	78073096	TG	+	1	42	0	-	1	42	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
chr16	78767485	78767486	TA	-	1	23	1	23	0	-	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr16	82474223	82474224	TA	-	1	22	0	-	1	22	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	FW
chr2	116368809	116368810	TA	+	1	42	1	42	0	-	MK02_P5_2	E2285	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep1	P5	sorted pool	2	RV
